Waypoint Name,Waypoint Type,Latitude,Longitude,Frequency
LIKUQ,Airport Terminal,62.9749,-164.515,-999
ODIHY,Airport Terminal,62.97,-164.697,-999
OFQIM,Airport Terminal,62.5974,-164.467,-999
SOCGO,Airport Terminal,62.6965,-164.613,-999
TEBCY,Airport Terminal,62.602,-164.287,-999
ZEDET,Airport Terminal,62.8636,-164.643,-999
CAPRU,Airport Terminal,60.4941,-151.343,-999
DIXIT,Airport Terminal,60.4723,-151.369,-999
DOKKA,Airport Terminal,60.5292,-151.3,-999
EKAYU,Airport Terminal,60.0411,-151.502,-999
FATEL,Airport Terminal,60.6503,-151.152,-999
FOPTY,Airport Terminal,60.4071,-151.448,-999
FREDE,Airport Terminal,60.6374,-151.167,-999
JASGO,Airport Terminal,60.3295,-151.541,-999
TBONE,Airport Terminal,60.7284,-151.055,-999
YILUS,Airport Terminal,60.8475,-151.251,-999
ZUTOR,Airport Terminal,60.7072,-150.756,-999
AKIKE,Airport Terminal,64.6264,-147.719,-999
BAYKR,Airport Terminal,64.5982,-147.97,-999
BOSGE,Airport Terminal,64.739,-148.002,-999
BRMST,Airport Terminal,64.6333,-148.194,-999
CACHE,Airport Terminal,64.7381,-148.004,-999
CENTS,Airport Terminal,64.8588,-147.668,-999
CFBWL,Airport Terminal,64.648,-150.502,-999
CFFMZ,Airport Terminal,64.8403,-147.628,-999
CFFWS,Airport Terminal,64.8734,-147.636,-999
CFFWT,Airport Terminal,64.8636,-147.633,-999
CFFWV,Airport Terminal,64.6879,-147.849,-999
CFNRF,Airport Terminal,64.7561,-148.094,-999
CFPPR,Airport Terminal,64.7056,-147.943,-999
CIGNI,Airport Terminal,64.9456,-147.622,-999
CILAX,Airport Terminal,64.6036,-148.248,-999
CIPKI,Airport Terminal,64.9793,-147.544,-999
DISTN,Airport Terminal,64.8802,-147.541,-999
DONSY,Airport Terminal,64.9342,-147.628,-999
DOUGE,Airport Terminal,64.643,-148.162,-999
DRRLL,Airport Terminal,65.3684,-148.293,-999
EBTOC,Airport Terminal,64.7334,-147.998,-999
EELLK,Airport Terminal,64.5305,-147.998,-999
ELACA,Airport Terminal,65.0406,-147.444,-999
FALUX,Airport Terminal,65.0376,-147.435,-999
GGOAT,Airport Terminal,64.6833,-148.458,-999
GLDHL,Airport Terminal,64.8725,-148.055,-999
GRZLE,Airport Terminal,65.185,-148.142,-999
HARRP,Airport Terminal,64.3134,-148.941,-999
HERIL,Airport Terminal,64.8434,-147.759,-999
HISKA,Airport Terminal,64.8407,-147.554,-999
HONUT,Airport Terminal,64.7587,-147.966,-999
HOSAN,Airport Terminal,64.8891,-147.726,-999
HOVMO,Airport Terminal,64.8917,-147.722,-999
ILTAF,Airport Terminal,64.8329,-147.82,-999
IMHID,Airport Terminal,64.8661,-147.516,-999
JIPEN,Airport Terminal,64.7039,-148.346,-999
JIRIG,Airport Terminal,64.7306,-148.018,-999
JOGUP,Airport Terminal,64.8759,-147.751,-999
JOTUG,Airport Terminal,64.6464,-148.17,-999
JUSIV,Airport Terminal,64.8087,-147.509,-999
KRIIS,Airport Terminal,64.6519,-147.649,-999
KUPGE,Airport Terminal,64.9798,-147.181,-999
KURLL,Airport Terminal,64.6644,-148.478,-999
MEKAE,Airport Terminal,65.1352,-147.644,-999
MINRR,Airport Terminal,64.7769,-147.665,-999
MOOSS,Airport Terminal,65.1508,-147.6,-999
MSKEG,Airport Terminal,64.8835,-147.722,-999
MUSHR,Airport Terminal,65.1581,-147.544,-999
NNOOK,Airport Terminal,64.9576,-147.947,-999
ODIFU,Airport Terminal,64.8194,-147.488,-999
OFJEN,Airport Terminal,64.6599,-147.83,-999
OHECY,Airport Terminal,64.9716,-147.573,-999
OKXAC,Airport Terminal,64.7269,-148.163,-999
OMPUE,Airport Terminal,64.9129,-147.65,-999
ORACE,Airport Terminal,64.782,-147.924,-999
OTIZO,Airport Terminal,64.6893,-148.093,-999
RIMSE,Airport Terminal,64.6793,-148.111,-999
RNDRR,Airport Terminal,64.6437,-147.428,-999
ROAAD,Airport Terminal,64.7445,-147.493,-999
ROPEE,Airport Terminal,64.9838,-147.55,-999
SKIMO,Airport Terminal,64.6884,-147.593,-999
SWEPR,Airport Terminal,64.5233,-148.054,-999
TRPLN,Airport Terminal,65.0837,-147.522,-999
TUXTY,Airport Terminal,64.7793,-147.914,-999
UKCOR,Airport Terminal,64.8219,-148.12,-999
URSAA,Airport Terminal,64.5537,-148.25,-999
USAZY,Airport Terminal,64.8794,-147.744,-999
WAKUK,Airport Terminal,64.8289,-147.549,-999
WERDU,Airport Terminal,64.6651,-147.952,-999
WNMAG,Airport Terminal,64.9953,-147.137,-999
WOBEM,Airport Terminal,64.7872,-147.914,-999
WULSE,Airport Terminal,64.7761,-148.179,-999
WUNDU,Airport Terminal,64.8981,-147.71,-999
YIPUT,Airport Terminal,64.7987,-147.617,-999
ZUREP,Airport Terminal,65.0221,-147.479,-999
CEMGA,Airport Terminal,56.9717,-134.709,-999
DUKEC,Airport Terminal,56.7563,-133.561,-999
FELEN,Airport Terminal,56.9676,-133.935,-999
HAVNI,Airport Terminal,57.1907,-133.987,-999
JOJOE,Airport Terminal,57.0414,-134.222,-999
NEYIC,Airport Terminal,57.1319,-134.145,-999
SAKIY,Airport Terminal,56.9998,-134.056,-999
UPAKY,Airport Terminal,56.9915,-134.088,-999
ZOLKO,Airport Terminal,56.9948,-134.53,-999
FELOS,Airport Terminal,66.9906,-158.435,-999
JAKOW,Airport Terminal,67.0223,-157.943,-999
LOUPS,Airport Terminal,66.864,-157.653,-999
RONYE,Airport Terminal,66.9278,-158.043,-999
HIBVU,Airport Terminal,63.1287,-153.87,-999
HILNO,Airport Terminal,63.0124,-154.386,-999
HOPGO,Airport Terminal,62.8076,-154.628,-999
JOINR,Airport Terminal,63.2479,-154.001,-999
JUTUP,Airport Terminal,62.9806,-154.524,-999
MUTCH,Airport Terminal,63.0094,-153.741,-999
NANBE,Airport Terminal,63.0432,-154.25,-999
NURTE,Airport Terminal,62.926,-154.76,-999
RUKOY,Airport Terminal,63.0248,-154.331,-999
SWAIL,Airport Terminal,63.0444,-154.893,-999
ZAGAG,Airport Terminal,63.0738,-154.115,-999
CIVBA,Airport Terminal,64.7367,-156.662,-999
EDWUM,Airport Terminal,64.8698,-156.291,-999
JINUV,Airport Terminal,64.733,-157.493,-999
MIGKY,Airport Terminal,64.7369,-156.292,-999
MOCJU,Airport Terminal,64.8658,-157.498,-999
ORIZY,Airport Terminal,64.604,-156.292,-999
RAMAW,Airport Terminal,64.7348,-157.207,-999
YAGUL,Airport Terminal,64.7364,-156.803,-999
YUWAR,Airport Terminal,64.6001,-157.487,-999
ZEMDO,Airport Terminal,64.7355,-157.059,-999
CALMU,Airport Terminal,66.9039,-157.243,-999
CONBA,Airport Terminal,66.8689,-157.065,-999
EGIXE,Airport Terminal,66.9276,-157.364,-999
GIMOW,Airport Terminal,66.8484,-156.961,-999
GUYER,Airport Terminal,66.758,-156.511,-999
HEBOR,Airport Terminal,66.8186,-156.812,-999
HODMO,Airport Terminal,66.9864,-157.669,-999
IRSAW,Airport Terminal,66.6821,-157.173,-999
JABLU,Airport Terminal,67.1354,-157.481,-999
JAGTI,Airport Terminal,66.756,-157.549,-999
JUGOG,Airport Terminal,66.8909,-156.338,-999
PAYIS,Airport Terminal,66.8387,-156.192,-999
YENUK,Airport Terminal,66.9275,-157.364,-999
ZINDO,Airport Terminal,66.8372,-157.855,-999
ACYIJ,Airport Terminal,62.2412,-145.483,-999
CEMOP,Airport Terminal,61.8812,-145.501,-999
HOXOG,Airport Terminal,61.8633,-145.433,-999
ICCOH,Airport Terminal,62.3587,-145.523,-999
JIKAB,Airport Terminal,62.1863,-145.465,-999
KOTKE,Airport Terminal,62.1289,-145.446,-999
MITIH,Airport Terminal,61.943,-145.383,-999
NIWCY,Airport Terminal,62.3455,-145.7,-999
PODHY,Airport Terminal,62.3716,-145.347,-999
YEYGI,Airport Terminal,62.0516,-145.42,-999
DADYA,Airport Terminal,64.604,-163.179,-999
FEMEB,Airport Terminal,64.2408,-163.54,-999
GIDCE,Airport Terminal,64.5553,-163.023,-999
HAPNA,Airport Terminal,64.4157,-163.138,-999
JIRAV,Airport Terminal,64.5542,-163.548,-999
JODMI,Airport Terminal,64.3399,-163.536,-999
KUSEY,Airport Terminal,64.6027,-163.619,-999
NOCIL,Airport Terminal,64.6623,-163.368,-999
SERAI,Airport Terminal,64.7701,-163.186,-999
TAMVE,Airport Terminal,64.2434,-162.965,-999
TINOC,Airport Terminal,64.4781,-163.082,-999
TOCOT,Airport Terminal,64.2991,-163.028,-999
VIYUV,Airport Terminal,64.5028,-163.059,-999
WUKPO,Airport Terminal,64.6443,-163.485,-999
XELHU,Airport Terminal,64.5369,-163.028,-999
ZOVAN,Airport Terminal,64.2919,-163.25,-999
JAYVE,Airport Terminal,63.5609,-171.668,-999
KALIX,Airport Terminal,63.6761,-171.704,-999
PEZUM,Airport Terminal,63.9723,-171.798,-999
VADUZ,Airport Terminal,63.8571,-171.761,-999
COKVI,Airport Terminal,61.5361,-149.79,-999
DIYAV,Airport Terminal,61.5359,-149.631,-999
ECIGO,Airport Terminal,61.5355,-149.488,-999
FIMUN,Airport Terminal,61.5361,-149.838,-999
ICARU,Airport Terminal,61.5359,-150.217,-999
JEBIP,Airport Terminal,61.5361,-150.007,-999
MUDIE,Airport Terminal,61.4213,-150.384,-999
JOBNO,Airport Terminal,58.2305,-135.552,-999
MITBE,Airport Terminal,58.2905,-135.522,-999
PEREE,Airport Terminal,58.3594,-135.578,-999
PUVPE,Airport Terminal,58.1516,-135.409,-999
YEBUR,Airport Terminal,58.3809,-135.619,-999
ZONEX,Airport Terminal,58.4115,-135.677,-999
CUPDU,Airport Terminal,62.984,-159.994,-999
EGAYU,Airport Terminal,62.8269,-160.073,-999
QOYJY,Airport Terminal,63.068,-159.875,-999
UJPAY,Airport Terminal,62.9962,-159.629,-999
UXSOJ,Airport Terminal,62.9057,-160.065,-999
UYIJI,Airport Terminal,62.898,-159.591,-999
UYUCE,Airport Terminal,62.6862,-160.376,-999
WEMUB,Airport Terminal,62.7968,-160.076,-999
WIWQO,Airport Terminal,62.9518,-160.023,-999
WUPDO,Airport Terminal,62.6806,-160.087,-999
ZAKEK,Airport Terminal,62.6737,-159.798,-999
ZIBAL,Airport Terminal,62.6966,-159.515,-999
HOKRI,Airport Terminal,62.3143,-159.612,-999
IBBEB,Airport Terminal,62.4,-159.709,-999
KESKE,Airport Terminal,62.1801,-159.786,-999
NEYBI,Airport Terminal,62.1965,-159.764,-999
NUANC,Airport Terminal,62.3569,-159.556,-999
PIYSO,Airport Terminal,62.044,-159.96,-999
PUTDU,Airport Terminal,62.0442,-160.166,-999
SUMJE,Airport Terminal,62.2717,-159.667,-999
SURFU,Airport Terminal,61.959,-159.863,-999
TRUMN,Airport Terminal,62.0017,-160.014,-999
WEJYY,Airport Terminal,62.3137,-159.403,-999
YAXBY,Airport Terminal,62.0875,-159.905,-999
DERVE,Airport Terminal,65.5605,-156.761,-999
ECAGU,Airport Terminal,65.6685,-156.44,-999
FIDIP,Airport Terminal,65.7588,-155.843,-999
GABGE,Airport Terminal,65.8888,-156.095,-999
HUXUN,Airport Terminal,65.632,-156.549,-999
JETAD,Airport Terminal,65.8238,-155.968,-999
OBLAE,Airport Terminal,65.4961,-156.635,-999
PADOE,Airport Terminal,65.7511,-156.19,-999
RABUE,Airport Terminal,65.6248,-156.889,-999
SECOB,Airport Terminal,65.7305,-156.253,-999
ZUSTU,Airport Terminal,65.5972,-156.653,-999
CEBAB,Airport Terminal,59.8712,-151.158,-999
CUTNA,Airport Terminal,59.7771,-151.102,-999
DIDCU,Airport Terminal,59.6346,-151.508,-999
FOVPU,Airport Terminal,59.5841,-151.649,-999
HIXAK,Airport Terminal,59.7215,-151.261,-999
HUMOD,Airport Terminal,59.4963,-151.894,-999
IDACU,Airport Terminal,59.7297,-151.238,-999
ILNUW,Airport Terminal,59.7141,-151.2,-999
IRACI,Airport Terminal,59.4355,-151.842,-999
JULMU,Airport Terminal,59.7339,-151.226,-999
KECKI,Airport Terminal,59.7722,-151.116,-999
KOLPY,Airport Terminal,59.7,-151.26,-999
NIGKI,Airport Terminal,59.6566,-151.445,-999
OGLOQ,Airport Terminal,59.742,-151.081,-999
OZKOF,Airport Terminal,59.5852,-151.646,-999
PLICK,Airport Terminal,59.4915,-151.908,-999
VIYUB,Airport Terminal,59.6696,-151.389,-999
WIGVA,Airport Terminal,59.6842,-151.367,-999
WUPUG,Airport Terminal,59.6555,-151.448,-999
ZANOV,Airport Terminal,59.4866,-151.921,-999
ZAPOT,Airport Terminal,59.4534,-151.849,-999
ZOXIL,Airport Terminal,59.7154,-151.279,-999
COYRA,Airport Terminal,61.6629,-166.325,-999
JUGLO,Airport Terminal,61.3846,-165.97,-999
NECIK,Airport Terminal,61.4556,-166.06,-999
SAYOY,Airport Terminal,61.592,-166.234,-999
WORED,Airport Terminal,61.4987,-166.115,-999
WUTEL,Airport Terminal,61.549,-166.179,-999
YOCUT,Airport Terminal,61.5348,-166.161,-999
ZUPAR,Airport Terminal,61.5129,-166.133,-999
CRONY,Airport Terminal,63.8796,-148.973,-999
CWILL,Airport Terminal,63.9444,-149.05,-999
EMIDE,Airport Terminal,63.9237,-149.025,-999
FIGRO,Airport Terminal,63.9991,-149.46,-999
FURZY,Airport Terminal,63.7712,-148.889,-999
ICALE,Airport Terminal,63.9825,-149.096,-999
LOUMA,Airport Terminal,63.6415,-148.918,-999
RIFFS,Airport Terminal,63.5422,-148.938,-999
RUTOY,Airport Terminal,63.9686,-149.05,-999
STALE,Airport Terminal,63.8029,-148.916,-999
TOTLE,Airport Terminal,64.0618,-149.192,-999
WATOP,Airport Terminal,63.8636,-148.968,-999
YURUL,Airport Terminal,64.124,-148.924,-999
ZADIR,Airport Terminal,63.8921,-148.976,-999
COBIV,Airport Terminal,62.9102,-159.863,-999
FODAL,Airport Terminal,62.7899,-159.57,-999
OVOCE,Airport Terminal,62.4921,-159.854,-999
VECUK,Airport Terminal,62.4935,-159.279,-999
WASVO,Airport Terminal,62.9117,-159.28,-999
WATAS,Airport Terminal,62.6395,-159.569,-999
WOGRA,Airport Terminal,62.9112,-159.572,-999
YEDUD,Airport Terminal,62.5955,-159.568,-999
ZEKAN,Airport Terminal,62.7326,-159.57,-999
ZILAR,Airport Terminal,62.4931,-159.567,-999
CEKIT,Airport Terminal,59.3825,-155.546,-999
CEMOT,Airport Terminal,59.2977,-156.06,-999
FABMU,Airport Terminal,59.0943,-156.105,-999
GAGTE,Airport Terminal,59.2165,-155.428,-999
HABIB,Airport Terminal,59.2665,-156.245,-999
JADAM,Airport Terminal,59.352,-155.733,-999
AWXAV,Airport Terminal,58.0933,-157.024,-999
CAMUL,Airport Terminal,58.263,-157.709,-999
EDGUC,Airport Terminal,58.3799,-157.483,-999
IANNN,Airport Terminal,58.2444,-157.471,-999
JIYOU,Airport Terminal,58.3216,-157.596,-999
LICUG,Airport Terminal,58.1161,-157.265,-999
OVKUY,Airport Terminal,58.0399,-157.144,-999
SELBE,Airport Terminal,57.9863,-157.264,-999
CIDAY,Airport Terminal,66.859,-161.012,-999
CITEM,Airport Terminal,66.9425,-160.053,-999
HELKI,Airport Terminal,67.0232,-161.076,-999
KURCE,Airport Terminal,66.9411,-161.044,-999
LEYSE,Airport Terminal,67.0937,-159.799,-999
OPEPE,Airport Terminal,66.983,-160.308,-999
RAYKO,Airport Terminal,66.929,-159.744,-999
RELOC,Airport Terminal,67.0114,-159.772,-999
UCANE,Airport Terminal,66.9957,-160.072,-999
UKOBE,Airport Terminal,66.9582,-160.75,-999
AGONE,Airport Terminal,59.6239,-154.953,-999
BEEKS,Airport Terminal,59.7641,-155.583,-999
CAPRE,Airport Terminal,59.4545,-155.006,-999
EKUPE,Airport Terminal,60.0722,-154.474,-999
EMEDE,Airport Terminal,59.4282,-154.684,-999
FEBOD,Airport Terminal,59.7544,-155.045,-999
FIVNO,Airport Terminal,59.9023,-154.244,-999
HUDUK,Airport Terminal,59.9941,-154.836,-999
IDBIW,Airport Terminal,59.5903,-154.964,-999
JIBUG,Airport Terminal,59.7594,-155.309,-999
JUSTM,Airport Terminal,59.7453,-154.626,-999
JUTUX,Airport Terminal,60.0991,-154.802,-999
MUYWY,Airport Terminal,59.9217,-154.859,-999
OTUWE,Airport Terminal,59.598,-155.593,-999
RUJUV,Airport Terminal,59.7578,-155.221,-999
SOYOR,Airport Terminal,59.8083,-154.895,-999
ULPIQ,Airport Terminal,59.5703,-154.278,-999
VAYUT,Airport Terminal,59.7191,-154.923,-999
WAKNU,Airport Terminal,59.7363,-154.262,-999
WAMOP,Airport Terminal,59.4801,-155.329,-999
WIVIG,Airport Terminal,60.1252,-155.131,-999
WOKAD,Airport Terminal,59.7483,-154.76,-999
YEGUV,Airport Terminal,59.9303,-155.572,-999
COLEG,Airport Terminal,65.7058,-168.004,-999
DIDGE,Airport Terminal,65.642,-168.088,-999
FOROD,Airport Terminal,65.523,-168.19,-999
HOSLO,Airport Terminal,65.4153,-168.183,-999
SADLY,Airport Terminal,65.6736,-168.047,-999
ZUKES,Airport Terminal,65.6091,-168.1,-999
GUMLE,Airport Terminal,58.5885,-135.05,-999
MENAE,Airport Terminal,58.3573,-134.851,-999
MOLRE,Airport Terminal,58.3578,-134.666,-999
MUGGZ,Airport Terminal,58.523,-135.038,-999
NIMLE,Airport Terminal,58.2267,-135.052,-999
OGEME,Airport Terminal,58.3567,-135.009,-999
AGGOV,Airport Terminal,59.7506,-157.427,-999
AVILN,Airport Terminal,59.7027,-157.093,-999
BIJGO,Airport Terminal,59.7731,-157.586,-999
EBGUY,Airport Terminal,59.6129,-157.674,-999
FEXIG,Airport Terminal,59.9331,-157.497,-999
IHNIT,Airport Terminal,59.6797,-156.935,-999
NIYYI,Airport Terminal,59.5199,-157.026,-999
OCEKI,Airport Terminal,59.8393,-156.844,-999
CURUV,Airport Terminal,60.8608,-146.678,-999
NECYI,Airport Terminal,60.7764,-146.523,-999
VALUC,Airport Terminal,60.9038,-146.885,-999
ZUDBO,Airport Terminal,60.7122,-146.495,-999
BIYAN,Airport Terminal,56.8664,-154.147,-999
CEREM,Airport Terminal,56.9123,-154.17,-999
CODUR,Airport Terminal,56.8309,-154.515,-999
FONUR,Airport Terminal,56.7612,-154.096,-999
GUBEY,Airport Terminal,56.8408,-154.135,-999
HIXTE,Airport Terminal,60.1611,-164.271,-999
JOSQO,Airport Terminal,60.1543,-164.005,-999
JUXUG,Airport Terminal,59.7017,-163.788,-999
LIYEK,Airport Terminal,59.7156,-164.314,-999
WIPIP,Airport Terminal,60.0215,-164.019,-999
WOMSA,Airport Terminal,59.7089,-164.051,-999
ZERPU,Airport Terminal,60.147,-163.738,-999
ZIVTO,Airport Terminal,59.8417,-164.038,-999
CISRU,Airport Terminal,64.7347,-161.154,-999
NENIY,Airport Terminal,64.8019,-161.511,-999
YECUP,Airport Terminal,64.7684,-161.332,-999
ZINIV,Airport Terminal,64.8597,-161.238,-999
ZUTMU,Airport Terminal,64.9229,-161.172,-999
CASNO,Airport Terminal,58.5579,-156.396,-999
CICAR,Airport Terminal,58.6249,-156.538,-999
DUPYA,Airport Terminal,58.8057,-156.927,-999
EPEYA,Airport Terminal,58.6513,-156.595,-999
FELUM,Airport Terminal,58.5963,-156.478,-999
FOMUT,Airport Terminal,58.8802,-156.799,-999
GAKKE,Airport Terminal,58.5253,-156.327,-999
HENAS,Airport Terminal,58.4513,-156.455,-999
HEXES,Airport Terminal,58.7383,-156.782,-999
JUTAN,Airport Terminal,58.4987,-156.644,-999
KINGE,Airport Terminal,58.7387,-156.783,-999
NIRRI,Airport Terminal,58.8349,-156.991,-999
PUCID,Airport Terminal,58.5579,-156.396,-999
PUNNI,Airport Terminal,58.6248,-156.538,-999
WULAK,Airport Terminal,58.6602,-156.614,-999
ZARLU,Airport Terminal,58.6379,-156.566,-999
ZOPUB,Airport Terminal,58.6994,-156.698,-999
AGEME,Airport Terminal,68.1899,-152.425,-999
BOHNU,Airport Terminal,68.4474,-152.008,-999
DESCA,Airport Terminal,68.1601,-151.633,-999
FIIAT,Airport Terminal,68.2097,-151.581,-999
GESTE,Airport Terminal,68.0336,-152.115,-999
HUXOD,Airport Terminal,68.0233,-152.901,-999
INTON,Airport Terminal,68.3195,-151.413,-999
LICIT,Airport Terminal,67.7581,-152.393,-999
MUSDE,Airport Terminal,68.1648,-151.677,-999
UPINE,Airport Terminal,68.1197,-151.788,-999
CFCFB,Airport Terminal,55.4332,-131.975,-999
CFCFZ,Airport Terminal,55.5929,-132.126,-999
CLOYD,Airport Terminal,55.4341,-131.849,-999
COGOX,Airport Terminal,55.5091,-131.979,-999
COSIL,Airport Terminal,55.4669,-131.906,-999
FESVA,Airport Terminal,55.318,-131.649,-999
JANEM,Airport Terminal,55.5268,-132.01,-999
LATRY,Airport Terminal,55.2158,-131.475,-999
MUSUE,Airport Terminal,55.4013,-132.046,-999
OYECU,Airport Terminal,55.4018,-131.793,-999
PUTIY,Airport Terminal,55.4694,-131.91,-999
ROZMO,Airport Terminal,55.2873,-131.597,-999
RUYOC,Airport Terminal,55.5757,-132.095,-999
UCARU,Airport Terminal,55.2556,-131.584,-999
WETOL,Airport Terminal,55.4444,-131.867,-999
YADUR,Airport Terminal,55.2406,-131.517,-999
ZIKMU,Airport Terminal,55.1603,-131.381,-999
ARWUC,Airport Terminal,64.2714,-158.857,-999
CIKET,Airport Terminal,64.3888,-158.57,-999
CIMUL,Airport Terminal,64.3965,-158.27,-999
FEPNO,Airport Terminal,64.4573,-158.401,-999
FIGED,Airport Terminal,64.3098,-158.764,-999
GULEY,Airport Terminal,64.1705,-157.894,-999
HEGLA,Airport Terminal,64.258,-158.85,-999
HIREM,Airport Terminal,64.0321,-158.469,-999
IPOXE,Airport Terminal,64.2926,-158.806,-999
JEDIT,Airport Terminal,64.1782,-158.983,-999
KACLE,Airport Terminal,64.3568,-158.648,-999
KICEN,Airport Terminal,64.1727,-159.226,-999
KUTTE,Airport Terminal,64.1243,-159.072,-999
LEMRE,Airport Terminal,64.0757,-158.918,-999
LENOW,Airport Terminal,64.5179,-158.532,-999
LUCIY,Airport Terminal,64.2074,-158.934,-999
BOHBI,Airport Terminal,55.4181,-133.348,-999
CUPLU,Airport Terminal,55.4934,-133.341,-999
DOMIE,Airport Terminal,55.448,-133.497,-999
EXOFY,Airport Terminal,55.5596,-133.108,-999
HUPDA,Airport Terminal,55.4986,-133.191,-999
IPIYA,Airport Terminal,55.5574,-133.107,-999
NESYI,Airport Terminal,55.6609,-133.347,-999
PUYIP,Airport Terminal,55.5459,-133.379,-999
SYGGR,Airport Terminal,55.4757,-133.25,-999
WUKSI,Airport Terminal,55.5596,-133.111,-999
ZEVLI,Airport Terminal,55.5175,-133.257,-999
ZIDHI,Airport Terminal,55.5152,-133.183,-999
CIRED,Airport Terminal,61.5093,-159.948,-999
FENUG,Airport Terminal,61.5266,-160.321,-999
ICALU,Airport Terminal,61.5335,-160.38,-999
IKIZY,Airport Terminal,61.523,-160.522,-999
JOCGI,Airport Terminal,61.5102,-160.694,-999
KUREY,Airport Terminal,61.3703,-160.138,-999
MIKAN,Airport Terminal,61.4281,-160.667,-999
NAMCO,Airport Terminal,61.5922,-160.721,-999
SAGOC,Airport Terminal,61.4903,-160.205,-999
ASOVY,Airport Terminal,59.1388,-158.561,-999
BUZUV,Airport Terminal,58.8446,-159.254,-999
GIGZO,Airport Terminal,58.7377,-159.009,-999
KACPO,Airport Terminal,59.1928,-158.684,-999
LUSBY,Airport Terminal,59.0848,-158.438,-999
MAJLE,Airport Terminal,58.7912,-159.131,-999
PUBME,Airport Terminal,58.8701,-159.003,-999
UBBOQ,Airport Terminal,59.0123,-158.77,-999
BEOOH,Airport Terminal,62.9743,-155.606,-999
CADOK,Airport Terminal,63.1233,-155.612,-999
JOPRI,Airport Terminal,62.8292,-155.177,-999
JOROG,Airport Terminal,62.9713,-155.605,-999
NICIB,Airport Terminal,63.1835,-155.594,-999
NUKRE,Airport Terminal,63.0444,-155.601,-999
OTECO,Airport Terminal,63.0792,-155.599,-999
POVPE,Airport Terminal,62.946,-155.101,-999
TIGUE,Airport Terminal,63.2064,-155.616,-999
WARSH,Airport Terminal,63.0426,-155.609,-999
WUGDO,Airport Terminal,62.9467,-155.596,-999
YEDUP,Airport Terminal,63.0091,-155.603,-999
NUGIC,Airport Terminal,59.5183,-146.213,-999
PIVIY,Airport Terminal,59.4582,-146.294,-999
RUROC,Airport Terminal,59.6022,-146.1,-999
TECOD,Airport Terminal,59.6586,-146.262,-999
VIBBU,Airport Terminal,59.4373,-146.322,-999
WOSTO,Airport Terminal,59.3771,-146.403,-999
YULUP,Airport Terminal,59.293,-146.514,-999
ZEBAD,Airport Terminal,59.3489,-146.676,-999
BECAG,Airport Terminal,63.7244,-152.665,-999
CALYA,Airport Terminal,63.7952,-152.507,-999
DEPPA,Airport Terminal,63.9718,-152.106,-999
FEGEL,Airport Terminal,64.0558,-151.913,-999
HILPA,Airport Terminal,63.8761,-152.324,-999
KISLE,Airport Terminal,63.8959,-152.28,-999
YESUP,Airport Terminal,63.9327,-152.196,-999
ZUVOD,Airport Terminal,63.9999,-152.042,-999
CEVMU,Airport Terminal,63.6107,-161.711,-999
DUKGE,Airport Terminal,63.3066,-162.265,-999
HUDNO,Airport Terminal,63.6563,-161.868,-999
IBHAX,Airport Terminal,63.4786,-162.127,-999
JIKOV,Airport Terminal,63.2784,-162.092,-999
JOXIX,Airport Terminal,63.3881,-162.257,-999
KUBNE,Airport Terminal,63.3346,-162.439,-999
ORDAE,Airport Terminal,63.7016,-162.025,-999
OVEWU,Airport Terminal,63.401,-162.19,-999
POYIT,Airport Terminal,63.5668,-162.471,-999
VUYUV,Airport Terminal,63.5717,-161.992,-999
DAFTY,Airport Terminal,64.9453,-150.714,-999
ENEBE,Airport Terminal,65.0518,-150.537,-999
FIRBI,Airport Terminal,64.9721,-150.662,-999
HIKAT,Airport Terminal,64.9092,-150.785,-999
JODOG,Airport Terminal,65.0679,-150.504,-999
MOKIE,Airport Terminal,65.0038,-150.634,-999
SHUNT,Airport Terminal,65.1087,-150.25,-999
SPLAY,Airport Terminal,64.8308,-150.94,-999
BORME,Airport Terminal,62.2419,-163.482,-999
BRUNI,Airport Terminal,61.9547,-163.872,-999
CATOE,Airport Terminal,62.1705,-163.579,-999
CURRE,Airport Terminal,62.026,-163.776,-999
HAVAP,Airport Terminal,61.9829,-164.148,-999
HOKVI,Airport Terminal,61.8494,-163.701,-999
NICRI,Airport Terminal,62.1408,-163.62,-999
TEYUT,Airport Terminal,62.1342,-163.629,-999
WERMA,Airport Terminal,62.3502,-163.659,-999
ZAVIP,Airport Terminal,62.2116,-163.197,-999
RICKR,Airport Terminal,61.2366,-149.989,-999
YOHOE,Airport Terminal,61.2164,-150.218,-999
BURRI,Airport Terminal,60.4583,-165.861,-999
CUPYA,Airport Terminal,60.4318,-166.718,-999
GIBRY,Airport Terminal,60.406,-166.109,-999
IMEVE,Airport Terminal,60.3265,-166.669,-999
JUGAX,Airport Terminal,60.5501,-165.941,-999
PEGPE,Airport Terminal,60.3611,-166.357,-999
VEYYU,Airport Terminal,60.2211,-166.621,-999
WUMOR,Airport Terminal,60.3484,-166.473,-999
ZENAN,Airport Terminal,60.3666,-165.782,-999
CUGAV,Airport Terminal,60.5971,-161.964,-999
FODEK,Airport Terminal,60.7206,-162.281,-999
GAYEY,Airport Terminal,60.497,-161.948,-999
