OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,ELEVATION,ICAO_ID,TYPE_CODE,SERVCITY,STATE,COUNTRY,OPERSTATUS,PRIVATEUSE,IAPEXISTS,DODHIFLIP,FAR91,FAR93,MIL_CODE,AIRANAL,US_HIGH,US_LOW,AK_HIGH,AK_LOW,US_AREA,PACIFIC
5441,A0C34FC7-7BE2-4A60-BC12-D5387665D072,IG00,Cameron Hospital,41-38-02.2100N,084-59-38.0400W,1073,,HP,ANGOLA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5442,8E953F48-5DE0-4807-BDBA-8FF80D577260,I58,Crooked Lake,41-40-20.7000N,085-02-29.0000W,989,,SP,ANGOLA,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5443,F0F9E2E1-E7BE-49F0-93E2-E75F4E26CA70,01E,Lake James,41-42-00.0000N,085-02-21.5000W,964,,SP,ANGOLA,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5444,4FC4E260-F727-46B6-B99E-DEEF7488CD10,C67,Lake Pleasant,41-45-25.2000N,085-05-31.0000W,960,,SP,ANGOLA,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5445,F492F6AC-F109-4F64-825D-08AE3BC3DC39,04IN,Lake Gage,41-42-05.0000N,085-06-47.0000W,954,,SP,ANGOLA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5446,23D778EF-0593-49BB-B1E2-E1204374CA17,50II,Way West,39-46-25.1660N,086-45-23.0240W,890,,AD,BAINBRIDGE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5447,0BAFC9ED-528C-470E-A7FA-2672B50E58C3,7II9,Thorn Fld,39-34-58.1690N,086-10-46.9560W,740,,AD,BARGERSVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5448,C635C871-0D40-40FF-AFB0-B1F9A3E2AC18,II93,Bronson,39-29-02.8100N,086-13-48.8100W,780,,AD,BARGERSVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5449,23A0AD8B-0CB4-488C-A2CC-8FA83222839C,IN01,Kephart Fld,39-29-10.0000N,086-08-55.0000W,815,,AD,BARGERSVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5450,639D45F0-C704-43F6-AEF7-A79378070B01,HLB,Batesville,39-20-35.2000N,085-15-30.3000W,975,KHLB,AD,BATESVILLE,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
5451,5F35D850-33DF-453E-ADE1-C908DEA8861B,II00,Dammon,40-30-23.1260N,086-51-46.0360W,664,,HP,BATTLE GROUND,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5452,E1E75F8E-1C2D-4624-9175-2FA976668748,BFR,Virgil I Grissom Muni,38-50-24.1000N,086-26-43.3000W,727.4,KBFR,AD,BEDFORD,IN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
5453,CDF708D9-F742-404C-8FDF-FB0A7B264EA1,57IN,Bedford Medical Center,38-51-29.3600N,086-30-45.5600W,661,,HP,BEDFORD,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5454,FD0F9D76-3B13-4087-B787-D8A2829E8FB4,05IN,Cooper,39-38-31.1670N,086-30-14.9910W,860,,AD,BELLEVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5455,48A0A971-EA19-4F37-812C-277FF85EAC53,1I3,Shawnee Fld,39-02-33.8000N,087-00-09.9000W,501,,AD,BLOOMFIELD,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5456,97DFD01A-1931-45F8-80D0-F13535B772A8,BMG,Monroe Co,39-08-45.6750N,086-37-00.0497W,845.5,KBMG,AD,BLOOMINGTON,IN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
5457,D363D1BC-F36D-41F0-9E0F-FD911370A02C,2IG6,Indiana University Health Bloomington,39-09-38.0000N,086-32-29.0000W,800,,HP,BLOOMINGTON,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5458,153A9F66-86E4-4744-A639-4F3A70838159,07I,Lake Monroe,39-03-40.8000N,086-26-45.9000W,538,,SP,BLOOMINGTON,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5459,735B1049-A83D-4419-9A2A-E0EDAC6FC58A,3IN3,Turner Farms,39-22-18.3000N,087-10-17.0000W,600,,AD,BRAZIL,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5460,123CFD92-11CB-435C-B1E1-F7431215D0D4,0II1,Unsicker,41-25-41.1360N,086-09-11.9720W,816,,AD,BREMEN,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5461,630493E6-F040-4D90-AE49-8E23DA2C47B3,0II2,Creighton,41-27-26.1700N,086-07-28.0060W,820,,AD,BREMEN,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5462,CF9844A2-6E83-48B5-B205-1E70D183A3DD,3II8,Birkey Private,41-26-32.1670N,086-15-40.0190W,796,,AD,BREMEN,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5463,6D5C9442-B9B5-459B-BDF0-DBDA43DA8276,8IN8,Bremen Community Hospital,41-27-24.7100N,086-09-30.1600W,812,,HP,BREMEN,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5464,3A5932A8-EBCD-4C2E-9D68-B30F69E28CBA,12I,Brookville Reservoir,39-31-59.9000N,085-00-02.0000W,748,,SP,BROOKVILLE,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5465,49FB9D10-9B35-4321-8E52-9276E810DB2B,38IN,Fuller Fld,39-54-07.1510N,086-21-46.9830W,910,,AD,BROWNSBURG,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5466,46763081-565F-47A6-A4BF-788618602408,36II,Newby Landing,39-50-28.1550N,086-20-54.9780W,878,,AD,BROWNSBURG,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5467,330E2B6C-764F-4D42-8330-E0B945C66653,54II,Caldwell Fld,40-37-28.1420N,086-09-18.9760W,800,,AD,BUNKER HILL,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5468,43761FAB-5817-491B-B2CF-E6236FCF9037,77II,Boyer Flight Park,40-43-12.1400N,086-36-58.0240W,710,,UL,BURNETTSVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5469,74B9B1F0-ED7F-4544-A901-984784E8D6A9,69II,Greuter Fld,41-22-10.0000N,084-52-44.0000W,840,,AD,BUTLER,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5470,47677EC2-8ED7-40E1-961D-296FB5D1782E,18II,Mc Gill,40-07-12.1330N,086-04-05.9530W,855,,AD,CICERO,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5471,67E9746F-02B0-4201-9587-9C220C7A2E70,1I6,Holiday Inn Lakeview,38-16-58.9200N,085-45-17.5600W,445,,HP,CLARKSVILLE,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5472,06CC6DEE-86D9-483B-9A27-5C9D1C351EFE,IN66,Clear Lake,41-44-00.0000N,084-51-32.0000W,1050,,HP,CLEAR LAKE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5473,EAEF4EB0-67F6-43D7-AF31-560D7B8931C2,57P,Clear Lake,41-44-08.2000N,084-50-14.0000W,1037,,SP,CLEAR LAKE,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5474,AF2E6CF5-6487-441D-B460-3BDEB2806339,4IN3,East Clear,41-44-06.0000N,084-49-22.0000W,1069,,HP,CLEAR LAKE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5475,26EDFC31-3EBB-43E6-BF74-F5B35FE5DCBB,2II8,Union Hospital Clinton,39-39-09.4800N,087-23-52.2700W,486,,HP,CLINTON,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5476,5BB52A43-77AF-4A5A-9565-D961CBF6727D,II07,Clover Knoll,39-31-56.1630N,086-49-56.0320W,880,,AD,CLOVERDALE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5477,AA1D8574-E9C5-45C8-B64C-8D9983101696,IN88,Sanders Gyroport,39-30-48.1660N,086-45-50.0250W,760,,AD,CLOVERDALE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5478,272E4EAE-BE5D-42A6-A38B-BB8CCCEDC453,IN71,Plew,41-11-08.1660N,085-31-17.9300W,910,,AD,COLUMBIA CITY,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5479,B5C018C7-3028-42E7-968F-3D45C90B465D,29IN,Homestead,41-04-33.1680N,085-23-09.9130W,863,,AD,COLUMBIA CITY,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5480,498AFC44-E447-4BE7-AA5D-8DA2D786A199,09IN,Gordon,41-07-15.1680N,085-25-29.9180W,850,,AD,COLUMBIA CITY,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5481,C223D081-50A0-4B1C-B821-05713B7ABB82,30IN,Wigent,41-12-33.1680N,085-27-28.9250W,880,,AD,COLUMBIA CITY,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5482,4DD345E8-050E-4F18-AA41-E96407109054,2IN8,Franciscan Health Crown Point,41-23-36.6900N,087-21-55.6100W,758,,HP,CROWN POINT,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5483,8970D7E3-8FF8-4DF3-A4AB-9833965D5B27,1II5,Van De Mark,41-14-50.1510N,086-30-11.0340W,730,,AD,CULVER,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5484,74EA073E-C590-4BC3-A346-084810066617,IN54,I & C Fld,41-17-01.1530N,086-27-46.0320W,745,,AD,CULVER,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5485,342B7B5D-1E1A-4F41-9E77-FCFA36AAB1CC,3IN8,Ddt Fld,41-12-17.0000N,086-20-45.0000W,823,,AD,CULVER,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5486,B3C07A4A-71A3-4B84-8986-346408098A26,01H,Lake Maxinkuckee,41-12-22.0000N,086-24-16.0000W,733,,SP,CULVER,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5487,AA75CEF7-7706-4DC5-A5AD-29A3D7E72E23,11IN,Jr's,39-49-08.1620N,086-32-17.0000W,950,,AD,DANVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5488,84B1BC8F-76EE-41B8-AB6F-BF9D5A56CB26,II82,Meadors Fld,39-47-39.1630N,086-34-40.0040W,1000,,AD,DANVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5489,CC1AB6BD-EEC9-4BF3-98A4-7AE5422C06AE,74II,Hendricks Community Hospital,39-45-49.5000N,086-30-04.2300W,893,,HP,DANVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5490,1C13F9D4-A7D4-48CB-BA4E-3EAA6C3236CE,4IN6,Dragons Den,39-44-44.0000N,086-38-40.0000W,934,,HP,DANVILLLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5491,A4479B83-3A4D-4DBD-86B0-B9588C1B5CD4,12IN,J & S Fld,38-06-51.6800N,087-38-48.0300W,445,,AD,DARMSTADT,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5492,3F85B3FC-C626-4055-B343-18FBD1C7B6A3,II85,Blomenberg,40-53-46.1710N,085-02-56.8870W,800,,AD,DECATUR,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5493,F4E8FADE-3C6E-42F2-B58E-8B009BA897C4,13IN,Gage,40-48-55.1700N,084-55-39.8780W,814,,AD,DECATUR,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5494,AB2F48D2-42F2-43A7-85DA-7B15BCC8E79E,56II,Adams Co Mem Hospital,40-48-56.0800N,084-54-49.3500W,799,,HP,DECATUR,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5495,3D15F5A0-DEB7-44BC-B440-4DA081F92978,0IN1,Snider Fld,38-30-00.1700N,087-35-45.0860W,400,,AD,DECKER,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5496,787B1475-1CA9-48B8-B102-A911EA8718E9,16IN,Deaconess Hospital,37-59-02.8600N,087-34-19.0500W,390,,HP,EVANSVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5497,402D2244-58D8-4B00-871B-0E481B175BD5,1II6,St Mary's Medical Center,37-57-51.8100N,087-30-09.6700W,386,,HP,EVANSVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5498,CA503BFF-B447-4924-93FB-71E963899C3E,3EV,Skylane,38-00-43.0000N,087-35-41.5000W,380,,AD,EVANSVILLE,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5499,40A026A8-4D30-4668-A50C-43D971CBB623,IN36,Plugger,38-02-08.0000N,087-43-26.8000W,426,,AD,EVANSVILLE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5500,222F3A7E-59D9-4F53-8681-08BF4C63EC48,IN57,Shure,39-15-41.1430N,087-25-15.0720W,550,,AD,FARMERSBURG,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5501,CE8F58EE-4850-4A3A-9EC7-4A99E0D2A0E6,17IN,Pruss,38-58-42.2060N,085-06-34.8370W,890,,AD,FARMERS RETREAT,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5502,B989CA39-5AAB-4835-BBC9-7A67537E8272,4II3,Oleo,39-44-11.0000N,086-43-47.0000W,870,,AD,FILLMORE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5503,6F285C63-0658-4643-AB4D-60B3F07E5975,IN98,Farm Strip,39-40-59.0000N,085-50-39.0000W,825,,AD,FINLY,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5504,B01AA924-A5C0-4109-BC1D-64A58FDE52ED,5I2,Flora Muni,40-32-23.1300N,086-32-53.9990W,710,,AD,FLORA,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5505,E74CEA5C-C9C7-4B68-B576-8EAD74EAE898,91I,Fort Benjamin Harrison Helipad,39-53-00.1410N,086-00-59.9400W,860,,HP,FORT BENJAMIN HARRISON,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,MIL,NOT ANALYZED,0,0,0,0,0,0
5506,217778B1-1372-4680-8127-24C85B2004CF,SMD,Smith Fld,41-08-36.1000N,085-09-10.0000W,835.7,KSMD,AD,FORT WAYNE,IN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,0,1,0,0,0,0
5507,0B45CC47-6574-42DC-A209-40ACB776EE7E,1II7,Parkview Mem Hospital,41-05-47.1700N,085-06-36.8900W,817,,HP,FORT WAYNE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5508,BD4D7DD0-D777-4989-B132-63E8423FE9F3,63II,Woods Fld,39-30-18.1800N,086-01-48.9450W,750,,AD,FRANKLIN,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5509,1DC03A85-4BBA-403C-89AE-D34DE8B66BAC,2II3,Stottlemyer,40-13-36.0000N,085-48-59.0000W,865,,AD,FRANKTON,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5510,F49B93AD-51EC-4B51-B33D-DCC6A08F4905,40IN,Cherry Hill,39-04-27.1820N,086-09-14.9550W,745,,AD,FREETOWN,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5511,7FAA159B-9ACE-4967-A99A-35A0DE2B27C2,3II0,Murphy,41-41-29.5000N,084-51-57.1800W,1050,,AD,FREMONT,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5512,D9676D09-D6C1-4AFB-AB06-1E5C1AE20751,FRH,French Lick Muni,38-30-22.4000N,086-38-13.0000W,792.2,KFRH,AD,FRENCH LICK,IN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
5513,23A63033-BD76-40FE-8724-2C8A430A1517,06I,Patoka Reservoir Landing Area,38-26-00.1990N,086-41-27.9680W,536,,SP,FRENCH LICK,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5514,4535938F-BABA-45FD-AB61-D0EA05A4AEEF,5I6,Galveston,40-35-03.1380N,086-15-24.9850W,786,,AD,GALVESTON,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5515,822CA6A6-68CC-4AC1-9F5F-CDBD52B29274,GYY,Gary/Chicago Intl,41-37-02.1000N,087-24-52.3000W,596.8,KGYY,AD,GARY,IN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,1,0
5516,2EE85F6C-1579-4162-8701-2CB1FE799570,IN78,Police,41-35-28.1300N,087-20-10.1360W,591,,HP,GARY,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5517,7FC9EA89-706C-46C3-B167-4AC7EB4A6D81,IN79,Northwest Family Hosp,41-35-55.7700N,087-21-31.0000W,598,,HP,GARY,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5518,A7DF165E-A8B4-42AD-AC16-F33FBCDF1272,9IN9,Gessie,40-04-40.0000N,087-30-55.0000W,635,,AD,GESSIE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5519,61E7F3D5-EF71-4A07-A204-30717CE5F692,GSH,Goshen Muni,41-31-34.5505N,085-47-38.9817W,826.6,KGSH,AD,GOSHEN,IN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
5520,6320BA7D-1F57-4499-95FA-AC8C9821FBF7,3II1,Shenandoah Flying Fld,39-25-00.1670N,086-38-09.0060W,720,,AD,GOSPORT,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5521,6814DE89-921F-4912-8638-537EF68433B3,20IS,Mitek,42-29-50.0330N,089-47-30.4340W,777,,AD,WINSLOW,IL,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5522,D817F620-9A47-4086-9E6D-11E5DA4504A5,IS99,Ware-Wolf Lake,37-30-27.0000N,089-26-20.0000W,350,,HP,WOLF LAKE,IL,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5523,11D8B720-52B7-4408-837E-E94C4134F76D,8LL1,Hunter,42-21-24.0730N,088-30-22.3380W,914,,AD,WOODSTOCK,IL,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5524,6F94A089-E487-4275-AFDA-BCBEF47A4AD5,IL42,Centegra Hospital-Woodstock,42-16-34.2000N,088-24-09.6000W,940,,HP,WOODSTOCK,IL,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5525,DA20C48E-BD5C-45BC-AC27-AB1645FB58C4,3IL5,Meaker Rla,41-04-27.4900N,089-45-37.2700W,723,,HP,WYOMING,IL,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5526,6E1615B0-C1AE-48CB-BDF4-D2FF5E87E593,2C6,Tri-Co,40-46-26.4000N,090-04-27.9000W,661,,AD,YATES CITY,IL,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5527,9A4B2D08-2498-4C31-9E15-D055E9BBCEBD,62LL,Rush Copley Emergency Center,41-39-33.9900N,088-28-10.4200W,637,,HP,YORKVILLE,IL,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5528,46E905BD-B64E-4052-A974-D98326046AA3,IL02,Herbert C Maas,42-28-20.0730N,087-54-30.2740W,719,,AD,ZION,IL,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5529,644366CA-DB59-4A7A-BFA6-AA0906E4D851,25II,Gm,40-57-58.1700N,085-17-26.9020W,837,,HP,ABOITE,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5530,8EB11923-6A7F-4138-9256-F9C52BA5AC59,52IN,Strebig,41-41-43.8200N,085-02-47.5500W,975,,AD,ANGOLA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5531,539C1FFB-2EB7-4DE5-938E-5ACB3A8098E9,II16,Pigeon,41-38-13.1810N,084-56-58.0000W,1000,,AD,ANGOLA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5532,EC415837-6617-4BF6-99D8-8E84149F89A7,II27,Ward,40-10-00.1360N,085-56-26.9370W,830,,AD,ARCADIA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5533,55E3BEF1-A8A1-4CD8-89C1-673A07AA5878,9II4,Cruzan Fld,40-10-21.0000N,085-56-41.0000W,845,,AD,ARCADIA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5534,AF1DADD4-7DBE-450F-B954-DEE8BE02E9D1,1IN3,Confer's Place,41-05-52.1720N,085-14-32.9030W,865,,AD,ARCOLA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5535,E90BBCAE-A2C4-4CCD-BA16-ABD56FD693E4,3II9,Dick's Strip,41-05-50.1720N,085-14-31.9030W,850,,AD,ARCOLA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5536,2A3E06C4-6EA2-4C7B-BF0A-8D0C4DCDA8A3,2IN4,Scott Fld,41-15-24.1560N,086-11-23.0050W,810,,AD,ARGOS,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5537,0F31631F-D523-4FE6-9CAA-5A34799BC810,4IN7,Riley Fld,40-18-03.1330N,087-13-45.0350W,608,,AD,ATTICA,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
5538,269FCF4A-C3DF-4590-A144-E636AFE1CDA1,GWB,De Kalb Co,41-18-25.8000N,085-03-51.7000W,880.4,KGWB,AD,AUBURN,IN,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
5539,DA79C3F4-74D4-4D3B-833A-CABCA0F49BFC,9II7,Dekalb Mem Hospital,41-22-10.9000N,085-02-06.6700W,900,,HP,AUBURN,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5540,A0742554-4890-45C7-9019-47E2493C6EC8,5IN1,Indiana University Health West Hospital,39-46-51.5800N,086-20-22.6400W,832,,HP,AVON,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
5541,C353DF32-095A-431B-8048-AFDD1DFBAEFE,C40,Miller,40-43-00.1680N,085-14-59.8950W,845,,AD,BLUFFTON,IN,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
5542,13D3EF64-CEC5-47A8-AC2F-31A1EC7A376B,II01,Grandlienard-Hogg,40-45-22.1690N,085-15-01.8950W,830,,AD,BLUFFTON,IN,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
